ID_ESTADO;UF;CAPITAL;SIGLA;REGIAO;Cidade;PIB;Pop_est_2009;PIB_percapita
10;MARANHÃO;1309;MA;NORDESTE;Peri Mirim;38253.81640625;12492;3062.27001953
10;MARANHÃO;1309;MA;NORDESTE;Caxias;825527.0625;148072;5575.16992188
10;MARANHÃO;1309;MA;NORDESTE;Nova Olinda do Maranhão;77139.328125;17835;4325.16992188
10;MARANHÃO;1309;MA;NORDESTE;Fernando Falcão;36901.5859375;8765;4210.10986328
10;MARANHÃO;1309;MA;NORDESTE;Lago dos Rodrigues;44755.63671875;7940;5636.72998047
10;MARANHÃO;1309;MA;NORDESTE;São João do Paraíso;50444.48828125;11729;4300.83007812
10;MARANHÃO;1309;MA;NORDESTE;Governador Archer;35078.73828125;10330;3395.81005859
10;MARANHÃO;1309;MA;NORDESTE;Coroatá;187734.1875;63081;2976.08007812
10;MARANHÃO;1309;MA;NORDESTE;Pastos Bons;56693.8671875;18306;3097.01000977
10;MARANHÃO;1309;MA;NORDESTE;Barra do Corda;392365.8125;81329;4824.43017578
10;MARANHÃO;1309;MA;NORDESTE;Codó;493036.34375;113937;4327.27001953
10;MARANHÃO;1309;MA;NORDESTE;Centro do Guilherme;35058.98828125;7432;4717.29980469
10;MARANHÃO;1309;MA;NORDESTE;Carolina;117392.609375;25257;4647.91992188
10;MARANHÃO;1309;MA;NORDESTE;Vitória do Mearim;99288.359375;32018;3101.02001953
10;MARANHÃO;1309;MA;NORDESTE;Boa Vista do Gurupi;26424.14257812;7895;3346.94995117
10;MARANHÃO;1309;MA;NORDESTE;São Domingos do Azeitão;70780.0546875;7252;9760.0703125
10;MARANHÃO;1309;MA;NORDESTE;Lagoa Grande do Maranhão;37487.35546875;9363;4003.7800293
10;MARANHÃO;1309;MA;NORDESTE;Santa Helena;105130.609375;35472;2963.76000977
10;MARANHÃO;1309;MA;NORDESTE;Montes Altos;34996.8828125;8914;3926.06005859
10;MARANHÃO;1309;MA;NORDESTE;Anapurus;66122.6875;13257;4987.75976562
10;MARANHÃO;1309;MA;NORDESTE;Icatu;73257.6875;25557;2866.43994141
10;MARANHÃO;1309;MA;NORDESTE;São Benedito do Rio Preto;54039.44921875;17818;3032.86010742
10;MARANHÃO;1309;MA;NORDESTE;Fortaleza dos Nogueiras;80252.7421875;11972;6703.37011719
10;MARANHÃO;1309;MA;NORDESTE;Afonso Cunha;20460.80078125;5948;3439.94995117
10;MARANHÃO;1309;MA;NORDESTE;Santa Filomena do Maranhão;28737.41015625;5804;4951.31005859
10;MARANHÃO;1309;MA;NORDESTE;Maracaçumé;65045.10546875;18414;3532.37011719
10;MARANHÃO;1309;MA;NORDESTE;Senador La Rocque;87790.4609375;19359;4534.87011719
10;MARANHÃO;1309;MA;NORDESTE;Riachão;151116.203125;21672;6972.87988281
10;MARANHÃO;1309;MA;NORDESTE;Timon;715426.625;150635;4749.41015625
10;MARANHÃO;1309;MA;NORDESTE;Paulino Neves;51447.19140625;13355;3852.2800293
10;MARANHÃO;1309;MA;NORDESTE;Brejo;126317.1015625;32453;3892.31005859
10;MARANHÃO;1309;MA;NORDESTE;Imperatriz;2000734.5;236691;8452.94042969
10;MARANHÃO;1309;MA;NORDESTE;Loreto;83674.0859375;10701;7819.27978516
10;MARANHÃO;1309;MA;NORDESTE;Presidente Sarney;63821.51171875;16325;3909.42993164
10;MARANHÃO;1309;MA;NORDESTE;Raposa;100919.5859375;25837;3906.01000977
10;MARANHÃO;1309;MA;NORDESTE;Trizidela do Vale;80588.1328125;19104;4218.39013672
10;MARANHÃO;1309;MA;NORDESTE;São Mateus do Maranhão;117996.625;39622;2978.06005859
10;MARANHÃO;1309;MA;NORDESTE;Pedreiras;215696.484375;38934;5540.04980469
10;MARANHÃO;1309;MA;NORDESTE;Paulo Ramos;90368.515625;16236;5565.93017578
10;MARANHÃO;1309;MA;NORDESTE;Balsas;1120221.375;83617;13397.04980469
10;MARANHÃO;1309;MA;NORDESTE;Governador Newton Bello;52123.2421875;11642;4477.16992188
10;MARANHÃO;1309;MA;NORDESTE;Cantanhede;59457.3125;19564;3039.12011719
10;MARANHÃO;1309;MA;NORDESTE;Igarapé do Meio;75123.78125;12291;6112.10009766
10;MARANHÃO;1309;MA;NORDESTE;Santa Rita;99755.2421875;32872;3034.65991211
10;MARANHÃO;1309;MA;NORDESTE;Alcântara;65418.3046875;22020;2970.86010742
10;MARANHÃO;1309;MA;NORDESTE;Dom Pedro;79900.609375;22086;3617.69995117
10;MARANHÃO;1309;MA;NORDESTE;Parnarama;120248.4140625;36300;3312.62988281
10;MARANHÃO;1309;MA;NORDESTE;São Vicente Ferrer;39492.9609375;20463;1929.9699707
10;MARANHÃO;1309;MA;NORDESTE;Água Doce do Maranhão;37689.296875;12460;3024.82006836
10;MARANHÃO;1309;MA;NORDESTE;Pio Xii;70833.7578125;22220;3187.84008789
10;MARANHÃO;1309;MA;NORDESTE;Tufilândia;28744.01367188;5687;5054.33984375
10;MARANHÃO;1309;MA;NORDESTE;São João Batista;47761.42578125;18570;2571.9699707
10;MARANHÃO;1309;MA;NORDESTE;Santa Inês;421676.125;85701;4920.31982422
10;MARANHÃO;1309;MA;NORDESTE;Lago Verde;54978.83203125;15103;3640.26000977
10;MARANHÃO;1309;MA;NORDESTE;Porto Rico do Maranhão;31663.69140625;7179;4410.60009766
10;MARANHÃO;1309;MA;NORDESTE;Palmeirândia;66771.796875;18772;3556.98999023
10;MARANHÃO;1309;MA;NORDESTE;Turiaçu;120007.84375;33649;3566.45996094
10;MARANHÃO;1309;MA;NORDESTE;Aldeias Altas;101972.6640625;22667;4498.72998047
10;MARANHÃO;1309;MA;NORDESTE;Itaipava do Grajaú;44514.484375;13964;3187.80004883
10;MARANHÃO;1309;MA;NORDESTE;Campestre do Maranhão;68475.671875;12716;5385.0
10;MARANHÃO;1309;MA;NORDESTE;Sambaíba;100500.4921875;6038;16644.66992188
10;MARANHÃO;1309;MA;NORDESTE;Satubinha;30406.22851562;8715;3488.94995117
10;MARANHÃO;1309;MA;NORDESTE;Ribamar Fiquene;38161.09375;7477;5103.79980469
10;MARANHÃO;1309;MA;NORDESTE;Bom Jardim;255605.5625;39224;6516.56005859
10;MARANHÃO;1309;MA;NORDESTE;Rosário;134819.125;39627;3402.19995117
10;MARANHÃO;1309;MA;NORDESTE;Açailândia;1301120.5;101130;12865.8203125
10;MARANHÃO;1309;MA;NORDESTE;João Lisboa;89842.2734375;20395;4405.10986328
10;MARANHÃO;1309;MA;NORDESTE;Timbiras;63724.8515625;26909;2368.15991211
10;MARANHÃO;1309;MA;NORDESTE;Humberto de Campos;76256.4921875;25403;3001.87011719
10;MARANHÃO;1309;MA;NORDESTE;Araguanã;35695.109375;10325;3457.14990234
10;MARANHÃO;1309;MA;NORDESTE;Turilândia;70475.25;21102;3339.73999023
10;MARANHÃO;1309;MA;NORDESTE;Arame;97223.8828125;27750;3503.56005859
11;MATO GROSSO;1374;MT;CENTRO-OESTE;Novo Horizonte do Norte;32778.5078125;3970;8256.54980469
11;MATO GROSSO;1374;MT;CENTRO-OESTE;Nova Santa Helena;49004.0;3473;14109.99023438
11;MATO GROSSO;1374;MT;CENTRO-OESTE;Nova Guarita;45700.81640625;4907;9313.38964844
11;MATO GROSSO;1374;MT;CENTRO-OESTE;Tapurah;321427.21875;11517;27908.93945312
11;MATO GROSSO;1374;MT;CENTRO-OESTE;Sapezal;1418892.125;15735;90174.2734375
11;MATO GROSSO;1374;MT;CENTRO-OESTE;Planalto da Serra;33849.7578125;2797;12102.16992188
11;MATO GROSSO;1374;MT;CENTRO-OESTE;Gaúcha do Norte;132122.640625;6195;21327.30078125
11;MATO GROSSO;1374;MT;CENTRO-OESTE;São Pedro da Cipa;27307.92578125;4241;6439.02978516
11;MATO GROSSO;1374;MT;CENTRO-OESTE;Cocalinho;93218.71875;6103;15274.24023438
11;MATO GROSSO;1374;MT;CENTRO-OESTE;Pontes e Lacerda;523958.28125;39228;13356.74023438
11;MATO GROSSO;1374;MT;CENTRO-OESTE;General Carneiro;98700.0546875;5028;19630.08007812
11;MATO GROSSO;1374;MT;CENTRO-OESTE;Santa Carmem;182842.890625;4573;39983.140625
11;MATO GROSSO;1374;MT;CENTRO-OESTE;Mirassol D'Oeste;301727.3125;25605;11783.91992188
11;MATO GROSSO;1374;MT;CENTRO-OESTE;Canabrava do Norte;61282.00390625;5563;11016.0
11;MATO GROSSO;1374;MT;CENTRO-OESTE;Araputanga;230694.578125;16090;14337.75976562
11;MATO GROSSO;1374;MT;CENTRO-OESTE;Campo Novo do Parecis;1389985.25;23784;58442.03125
11;MATO GROSSO;1374;MT;CENTRO-OESTE;Nova Monte Verde;168346.625;8602;19570.640625
11;MATO GROSSO;1374;MT;CENTRO-OESTE;Cotriguaçu;135221.484375;14965;9035.84960938
11;MATO GROSSO;1374;MT;CENTRO-OESTE;Paranaíta;139865.96875;12113;11546.76953125
11;MATO GROSSO;1374;MT;CENTRO-OESTE;Ipiranga do Norte;343376.0;4641;73987.5078125
11;MATO GROSSO;1374;MT;CENTRO-OESTE;Lucas do Rio Verde;1809788.125;33556;53933.37109375
11;MATO GROSSO;1374;MT;CENTRO-OESTE;Nova Olímpia;231758.859375;20944;11065.63964844
11;MATO GROSSO;1374;MT;CENTRO-OESTE;Vera;234282.15625;9502;24656.08984375
11;MATO GROSSO;1374;MT;CENTRO-OESTE;Nobres;218158.0625;15315;14244.73046875
11;MATO GROSSO;1374;MT;CENTRO-OESTE;Campo Verde;1152314.875;28147;40939.171875
11;MATO GROSSO;1374;MT;CENTRO-OESTE;Araguaiana;51094.03125;2996;17054.08007812
11;MATO GROSSO;1374;MT;CENTRO-OESTE;Cuiabá;9816819.0;550562;17830.5390625
11;MATO GROSSO;1374;MT;CENTRO-OESTE;Juara;638522.3125;33246;19205.99023438
11;MATO GROSSO;1374;MT;CENTRO-OESTE;Tabaporã;192724.125;10760;17911.16015625
11;MATO GROSSO;1374;MT;CENTRO-OESTE;Cláudia;168539.03125;11148;15118.3203125
11;MATO GROSSO;1374;MT;CENTRO-OESTE;Querência;509606.8125;11570;44045.53125
11;MATO GROSSO;1374;MT;CENTRO-OESTE;Torixoréu;56733.08984375;4113;13793.59960938
11;MATO GROSSO;1374;MT;CENTRO-OESTE;São José do Xingu;95578.59375;4218;22659.69921875
11;MATO GROSSO;1374;MT;CENTRO-OESTE;Ribeirão Cascalheira;102114.3125;9172;11133.26953125
11;MATO GROSSO;1374;MT;CENTRO-OESTE;Pedra Preta;370495.65625;16461;22507.48046875
11;MATO GROSSO;1374;MT;CENTRO-OESTE;Poconé;283639.59375;32162;8819.08984375
11;MATO GROSSO;1374;MT;CENTRO-OESTE;Nova Mutum;1200944.375;26874;44687.9609375
11;MATO GROSSO;1374;MT;CENTRO-OESTE;Nova Bandeirantes;192547.828125;14078;13677.20996094
11;MATO GROSSO;1374;MT;CENTRO-OESTE;São José dos Quatro Marcos;183400.921875;19493;9408.54980469
11;MATO GROSSO;1374;MT;CENTRO-OESTE;Alto Paraguai;65186.01953125;8329;7826.39013672
11;MATO GROSSO;1374;MT;CENTRO-OESTE;Itanhangá;129650.5390625;5061;25617.5703125
11;MATO GROSSO;1374;MT;CENTRO-OESTE;Juruena;91460.1015625;9595;9532.05957031
11;MATO GROSSO;1374;MT;CENTRO-OESTE;Diamantino;908566.25;18989;47846.98046875
11;MATO GROSSO;1374;MT;CENTRO-OESTE;Apiacás;148853.84375;8381;17760.86914062
11;MATO GROSSO;1374;MT;CENTRO-OESTE;Nova Marilândia;38595.01171875;2345;16458.4296875
11;MATO GROSSO;1374;MT;CENTRO-OESTE;Vale de São Domingos;32239.96875;2955;10910.30957031
11;MATO GROSSO;1374;MT;CENTRO-OESTE;Jauru;125273.625;10748;11655.53027344
11;MATO GROSSO;1374;MT;CENTRO-OESTE;Nova Lacerda;73640.671875;5252;14021.45019531
11;MATO GROSSO;1374;MT;CENTRO-OESTE;Várzea Grande;3000096.0;240038;12498.41992188
11;MATO GROSSO;1374;MT;CENTRO-OESTE;Reserva do Cabaçal;23329.37109375;2598;8979.74023438
11;MATO GROSSO;1374;MT;CENTRO-OESTE;Rosário Oeste;203422.328125;18497;10997.58007812
11;MATO GROSSO;1374;MT;CENTRO-OESTE;Bom Jesus do Araguaia;101233.46875;4792;21125.51953125
11;MATO GROSSO;1374;MT;CENTRO-OESTE;Rondonópolis;4862344.0;181902;26730.5703125
11;MATO GROSSO;1374;MT;CENTRO-OESTE;Juscimeira;150343.078125;12168;12355.61035156
11;MATO GROSSO;1374;MT;CENTRO-OESTE;Matupá;249672.71875;15170;16458.3203125
11;MATO GROSSO;1374;MT;CENTRO-OESTE;Jangada;97908.1171875;8462;11570.33007812
11;MATO GROSSO;1374;MT;CENTRO-OESTE;Feliz Natal;166344.46875;11170;14892.0703125
11;MATO GROSSO;1374;MT;CENTRO-OESTE;Alta Floresta;579852.1875;51414;11278.09960938
11;MATO GROSSO;1374;MT;CENTRO-OESTE;Porto Estrela;40506.87890625;4027;10058.8203125
11;MATO GROSSO;1374;MT;CENTRO-OESTE;Chapada dos Guimarães;161839.515625;18190;8897.16992188
11;MATO GROSSO;1374;MT;CENTRO-OESTE;Nova Maringá;215663.78125;5989;36009.98046875
11;MATO GROSSO;1374;MT;CENTRO-OESTE;Denise;112836.2265625;11142;10127.11035156
11;MATO GROSSO;1374;MT;CENTRO-OESTE;Itiquira;566956.375;13022;43538.3515625
11;MATO GROSSO;1374;MT;CENTRO-OESTE;Porto Alegre do Norte;90140.0703125;10109;8916.80957031
11;MATO GROSSO;1374;MT;CENTRO-OESTE;Dom Aquino;224333.046875;8498;26398.33984375
11;MATO GROSSO;1374;MT;CENTRO-OESTE;Glória D'Oeste;35419.9140625;3185;11120.84960938
11;MATO GROSSO;1374;MT;CENTRO-OESTE;Guiratinga;197953.296875;14523;13630.33007812
11;MATO GROSSO;1374;MT;CENTRO-OESTE;Alto Araguaia;753334.4375;14611;51559.3984375
11;MATO GROSSO;1374;MT;CENTRO-OESTE;Novo Mundo;100880.3984375;7216;13980.09960938
11;MATO GROSSO;1374;MT;CENTRO-OESTE;Barra do Garças;741355.375;55120;13449.83984375
11;MATO GROSSO;1374;MT;CENTRO-OESTE;Indiavaí;46319.65625;2679;17289.91015625
11;MATO GROSSO;1374;MT;CENTRO-OESTE;Nova Canaã do Norte;194756.0625;13237;14713.00976562
11;MATO GROSSO;1374;MT;CENTRO-OESTE;Nortelândia;69248.6640625;6272;11040.91992188
11;MATO GROSSO;1374;MT;CENTRO-OESTE;Juína;450454.84375;39708;11344.1796875
11;MATO GROSSO;1374;MT;CENTRO-OESTE;Santo Antônio do Leste;240566.609375;3573;67329.03125
11;MATO GROSSO;1374;MT;CENTRO-OESTE;Porto Esperidião;113256.625;9850;11498.12988281
11;MATO GROSSO;1374;MT;CENTRO-OESTE;Nova Ubiratã;440926.96875;8372;52666.859375
11;MATO GROSSO;1374;MT;CENTRO-OESTE;Santa Terezinha;73279.421875;7690;9529.1796875
11;MATO GROSSO;1374;MT;CENTRO-OESTE;Tangará da Serra;1315683.25;81960;16052.75
11;MATO GROSSO;1374;MT;CENTRO-OESTE;Santa Cruz do Xingu;36023.68359375;2357;15283.70019531
11;MATO GROSSO;1374;MT;CENTRO-OESTE;Itaúba;95909.21875;4585;20918.0390625
11;MATO GROSSO;1374;MT;CENTRO-OESTE;Arenápolis;81260.3125;9903;8205.62988281
11;MATO GROSSO;1374;MT;CENTRO-OESTE;Água Boa;367902.125;20276;18144.7109375
11;MATO GROSSO;1374;MT;CENTRO-OESTE;Pontal do Araguaia;42808.26953125;5322;8043.64013672
11;MATO GROSSO;1374;MT;CENTRO-OESTE;Peixoto de Azevedo;220627.171875;30363;7266.31982422
11;MATO GROSSO;1374;MT;CENTRO-OESTE;Porto dos Gaúchos;134702.203125;6383;21103.26953125
11;MATO GROSSO;1374;MT;CENTRO-OESTE;Colíder;338273.46875;32096;10539.4296875
11;MATO GROSSO;1374;MT;CENTRO-OESTE;Santa Rita do Trivelato;272048.4375;2751;98890.75
11;MATO GROSSO;1374;MT;CENTRO-OESTE;Terra Nova do Norte;134435.46875;15190;8850.25976562
11;MATO GROSSO;1374;MT;CENTRO-OESTE;Barão de Melgaço;59532.46484375;7851;7582.79003906
11;MATO GROSSO;1374;MT;CENTRO-OESTE;Nova Xavantina;223776.71875;19398;11536.0703125
11;MATO GROSSO;1374;MT;CENTRO-OESTE;Primavera do Leste;1969609.0;46933;41966.3984375
11;MATO GROSSO;1374;MT;CENTRO-OESTE;Colniza;299267.5;31597;9471.38964844
11;MATO GROSSO;1374;MT;CENTRO-OESTE;Conquista D'Oeste;38263.3828125;3289;11633.74023438
11;MATO GROSSO;1374;MT;CENTRO-OESTE;Aripuanã;342075.71875;20511;16677.66992188
11;MATO GROSSO;1374;MT;CENTRO-OESTE;Araguainha;11522.66308594;1115;10334.23046875
11;MATO GROSSO;1374;MT;CENTRO-OESTE;Brasnorte;399421.90625;15089;26471.0703125
11;MATO GROSSO;1374;MT;CENTRO-OESTE;Castanheira;95436.4765625;8059;11842.21972656
11;MATO GROSSO;1374;MT;CENTRO-OESTE;Paranatinga;381964.625;21424;17828.8203125
11;MATO GROSSO;1374;MT;CENTRO-OESTE;Barra do Bugres;417087.21875;34349;12142.62988281
11;MATO GROSSO;1374;MT;CENTRO-OESTE;Campos de Júlio;624462.375;5223;119560.1015625
11;MATO GROSSO;1374;MT;CENTRO-OESTE;Nova Brasilândia;45290.41796875;4902;9239.16992188
11;MATO GROSSO;1374;MT;CENTRO-OESTE;Luciara;19378.42382812;2467;7855.06005859
11;MATO GROSSO;1374;MT;CENTRO-OESTE;Ponte Branca;22615.87109375;1804;12536.50976562
11;MATO GROSSO;1374;MT;CENTRO-OESTE;Vila Rica;273845.75;20075;13641.12988281
11;MATO GROSSO;1374;MT;CENTRO-OESTE;Carlinda;94468.9921875;12097;7809.29003906
11;MATO GROSSO;1374;MT;CENTRO-OESTE;Confresa;249418.96875;22606;11033.30957031
11;MATO GROSSO;1374;MT;CENTRO-OESTE;Cáceres;852738.875;87261;9772.28027344
11;MATO GROSSO;1374;MT;CENTRO-OESTE;Tesouro;60791.4921875;3205;18967.69921875
11;MATO GROSSO;1374;MT;CENTRO-OESTE;Santo Antônio do Leverger;190544.265625;20412;9334.91015625
11;MATO GROSSO;1374;MT;CENTRO-OESTE;Alto Taquari;507250.8125;6505;77978.6015625
11;MATO GROSSO;1374;MT;CENTRO-OESTE;Lambari D'Oeste;77340.484375;5060;15284.6796875
11;MATO GROSSO;1374;MT;CENTRO-OESTE;Figueirópolis D'Oeste;42954.46875;3656;11749.03027344
11;MATO GROSSO;1374;MT;CENTRO-OESTE;São José do Rio Claro;270494.75;18637;14513.86035156
11;MATO GROSSO;1374;MT;CENTRO-OESTE;São Félix do Araguaia;166486.0;11257;14789.54980469
11;MATO GROSSO;1374;MT;CENTRO-OESTE;Vila Bela da Santíssima Trindade;193655.09375;14523;13334.37011719
11;MATO GROSSO;1374;MT;CENTRO-OESTE;Santo Afonso;37953.6953125;2944;12891.87988281
11;MATO GROSSO;1374;MT;CENTRO-OESTE;Sinop;1813363.25;114051;15899.58007812
11;MATO GROSSO;1374;MT;CENTRO-OESTE;Novo Santo Antônio;18348.640625;2325;7891.89013672
11;MATO GROSSO;1374;MT;CENTRO-OESTE;Rio Branco;44930.54296875;5208;8627.21972656
11;MATO GROSSO;1374;MT;CENTRO-OESTE;Alto Boa Vista;53055.69140625;5475;9690.54003906
11;MATO GROSSO;1374;MT;CENTRO-OESTE;Jaciara;382745.5625;25922;14765.28027344
11;MATO GROSSO;1374;MT;CENTRO-OESTE;Acorizal;51665.796875;5659;9129.84960938
11;MATO GROSSO;1374;MT;CENTRO-OESTE;Comodoro;232122.140625;18974;12233.70019531
11;MATO GROSSO;1374;MT;CENTRO-OESTE;Campinápolis;113937.0703125;14301;7967.06982422
11;MATO GROSSO;1374;MT;CENTRO-OESTE;Ribeirãozinho;32890.05078125;2194;14990.91015625
11;MATO GROSSO;1374;MT;CENTRO-OESTE;Sorriso;2339762.25;60028;38977.8515625
11;MATO GROSSO;1374;MT;CENTRO-OESTE;São José do Povo;26840.12890625;3451;7777.49023438
11;MATO GROSSO;1374;MT;CENTRO-OESTE;Nova Nazaré;27923.3046875;2955;9449.50976562
11;MATO GROSSO;1374;MT;CENTRO-OESTE;União do Sul;95659.96875;4093;23371.59960938
11;MATO GROSSO;1374;MT;CENTRO-OESTE;Salto do Céu;37381.26953125;3584;10430.04003906
11;MATO GROSSO;1374;MT;CENTRO-OESTE;Curvelândia;37341.52734375;5039;7410.5
11;MATO GROSSO;1374;MT;CENTRO-OESTE;Novo São Joaquim;223176.0625;6985;31950.75976562
11;MATO GROSSO;1374;MT;CENTRO-OESTE;Canarana;327445.53125;18014;18177.27929688
11;MATO GROSSO;1374;MT;CENTRO-OESTE;Rondolândia;68200.28125;3484;19575.27929688
11;MATO GROSSO;1374;MT;CENTRO-OESTE;Poxoréo;287976.78125;17758;16216.73046875
11;MATO GROSSO;1374;MT;CENTRO-OESTE;Serra Nova Dourada;15962.53320312;1447;11031.46972656
11;MATO GROSSO;1374;MT;CENTRO-OESTE;Marcelândia;289744.75;14473;20019.6796875
11;MATO GROSSO;1374;MT;CENTRO-OESTE;Guarantã do Norte;260428.75;32142;8102.43994141
11;MATO GROSSO;1374;MT;CENTRO-OESTE;Alto Garças;250193.453125;9550;26198.26953125
11;MATO GROSSO;1374;MT;CENTRO-OESTE;Nossa Senhora do Livramento;98371.2265625;12819;7673.85986328
12;MATO GROSSO DO SUL;1485;MS;CENTRO-OESTE;Corumbá;2715506.75;99467;27300.58007812
12;MATO GROSSO DO SUL;1485;MS;CENTRO-OESTE;Anastácio;202939.390625;23047;8805.45996094
12;MATO GROSSO DO SUL;1485;MS;CENTRO-OESTE;Sonora;258011.5625;13334;19349.90039062
12;MATO GROSSO DO SUL;1485;MS;CENTRO-OESTE;Alcinópolis;92977.2265625;4515;20592.9609375
12;MATO GROSSO DO SUL;1485;MS;CENTRO-OESTE;Angélica;133023.96875;7465;17819.68945312
12;MATO GROSSO DO SUL;1485;MS;CENTRO-OESTE;Camapuã;231829.265625;13532;17131.9296875
12;MATO GROSSO DO SUL;1485;MS;CENTRO-OESTE;Caracol;74384.765625;5320;13982.09960938
12;MATO GROSSO DO SUL;1485;MS;CENTRO-OESTE;Aparecida do Taboado;349331.9375;20623;16938.94921875
12;MATO GROSSO DO SUL;1485;MS;CENTRO-OESTE;Ponta Porã;821485.875;75941;10817.41992188
12;MATO GROSSO DO SUL;1485;MS;CENTRO-OESTE;Amambai;355782.875;34986;10169.29003906
12;MATO GROSSO DO SUL;1485;MS;CENTRO-OESTE;Sidrolândia;568997.6875;41261;13790.20996094
12;MATO GROSSO DO SUL;1485;MS;CENTRO-OESTE;Bela Vista;224436.546875;23726;9459.51953125
12;MATO GROSSO DO SUL;1485;MS;CENTRO-OESTE;Anaurilândia;106112.8203125;8697;12201.08007812
12;MATO GROSSO DO SUL;1485;MS;CENTRO-OESTE;Jardim;217905.640625;24174;9014.04980469
12;MATO GROSSO DO SUL;1485;MS;CENTRO-OESTE;Porto Murtinho;227898.8125;15527;14677.58007812
12;MATO GROSSO DO SUL;1485;MS;CENTRO-OESTE;Ivinhema;215205.796875;21067;10215.29980469
12;MATO GROSSO DO SUL;1485;MS;CENTRO-OESTE;Coxim;407916.5;32933;12386.25
12;MATO GROSSO DO SUL;1485;MS;CENTRO-OESTE;Figueirão;53627.80859375;3443;15575.90039062
12;MATO GROSSO DO SUL;1485;MS;CENTRO-OESTE;Ribas do Rio Pardo;407836.15625;20077;20313.59960938
12;MATO GROSSO DO SUL;1485;MS;CENTRO-OESTE;Campo Grande;11645484.0;755107;15422.29980469
12;MATO GROSSO DO SUL;1485;MS;CENTRO-OESTE;Naviraí;693041.5625;45627;15189.29003906
12;MATO GROSSO DO SUL;1485;MS;CENTRO-OESTE;Costa Rica;414671.5;19228;21566.01953125
12;MATO GROSSO DO SUL;1485;MS;CENTRO-OESTE;Laguna Carapã;114866.703125;6031;19046.05078125
12;MATO GROSSO DO SUL;1485;MS;CENTRO-OESTE;Mundo Novo;175220.859375;16506;10615.58984375
12;MATO GROSSO DO SUL;1485;MS;CENTRO-OESTE;Rio Brilhante;600119.8125;27903;21507.359375
12;MATO GROSSO DO SUL;1485;MS;CENTRO-OESTE;Terenos;179690.8125;15276;11762.95019531
12;MATO GROSSO DO SUL;1485;MS;CENTRO-OESTE;Maracaju;776504.3125;32492;23898.3203125
12;MATO GROSSO DO SUL;1485;MS;CENTRO-OESTE;Cassilândia;273076.90625;21677;12597.54003906
12;MATO GROSSO DO SUL;1485;MS;CENTRO-OESTE;Novo Horizonte do Sul;52382.24609375;4932;10620.88964844
12;MATO GROSSO DO SUL;1485;MS;CENTRO-OESTE;Bataguassu;357573.625;19596;18247.27929688
12;MATO GROSSO DO SUL;1485;MS;CENTRO-OESTE;Eldorado;121477.9609375;12421;9780.04980469
12;MATO GROSSO DO SUL;1485;MS;CENTRO-OESTE;Corguinho;68084.109375;4370;15579.88964844
12;MATO GROSSO DO SUL;1485;MS;CENTRO-OESTE;Douradina;46228.9140625;5075;9109.15039062
12;MATO GROSSO DO SUL;1485;MS;CENTRO-OESTE;Batayporã;169988.34375;10885;15616.75
12;MATO GROSSO DO SUL;1485;MS;CENTRO-OESTE;Jateí;73539.640625;3895;18880.51953125
12;MATO GROSSO DO SUL;1485;MS;CENTRO-OESTE;Bonito;214122.734375;17856;11991.63964844
12;MATO GROSSO DO SUL;1485;MS;CENTRO-OESTE;Aral Moreira;208040.625;9679;21494.01953125
12;MATO GROSSO DO SUL;1485;MS;CENTRO-OESTE;Bodoquena;127829.984375;8397;15223.29003906
12;MATO GROSSO DO SUL;1485;MS;CENTRO-OESTE;Ladário;120052.109375;18805;6384.04980469
12;MATO GROSSO DO SUL;1485;MS;CENTRO-OESTE;Água Clara;331288.75;13879;23869.7890625
12;MATO GROSSO DO SUL;1485;MS;CENTRO-OESTE;São Gabriel do Oeste;596696.25;21650;27561.02929688
12;MATO GROSSO DO SUL;1485;MS;CENTRO-OESTE;Japorã;39353.12109375;7752;5076.50976562
12;MATO GROSSO DO SUL;1485;MS;CENTRO-OESTE;Aquidauana;453318.5625;46515;9745.63964844
12;MATO GROSSO DO SUL;1485;MS;CENTRO-OESTE;Sete Quedas;83202.2109375;10955;7594.91015625
12;MATO GROSSO DO SUL;1485;MS;CENTRO-OESTE;Três Lagoas;2014697.375;89493;22512.34960938
12;MATO GROSSO DO SUL;1485;MS;CENTRO-OESTE;Caarapó;359395.1875;23696;15166.91015625
12;MATO GROSSO DO SUL;1485;MS;CENTRO-OESTE;Guia Lopes da Laguna;103997.7265625;10407;9993.05957031
12;MATO GROSSO DO SUL;1485;MS;CENTRO-OESTE;Inocência;141434.296875;7501;18855.390625
12;MATO GROSSO DO SUL;1485;MS;CENTRO-OESTE;Brasilândia;197891.875;12538;15783.37011719
12;MATO GROSSO DO SUL;1485;MS;CENTRO-OESTE;Juti;60655.3515625;5569;10891.61035156
12;MATO GROSSO DO SUL;1485;MS;CENTRO-OESTE;Tacuru;94785.0703125;9554;9920.98046875
12;MATO GROSSO DO SUL;1485;MS;CENTRO-OESTE;Bandeirantes;109730.15625;6001;18285.31054688
12;MATO GROSSO DO SUL;1485;MS;CENTRO-OESTE;Miranda;223395.234375;24838;8994.08984375
12;MATO GROSSO DO SUL;1485;MS;CENTRO-OESTE;Paranhos;71293.5078125;11553;6171.0
12;MATO GROSSO DO SUL;1485;MS;CENTRO-OESTE;Antônio João;154354.140625;8734;17672.7890625
